 &plot nbnd=  84, nks=   441 /
            0.000000  0.000000  0.000000
  -73.140  -73.082  -37.866  -37.395  -37.232  -37.228  -37.041  -37.041  -17.734  -17.579
  -15.497  -15.146  -15.124  -14.080  -13.946  -13.798   -8.977   -8.860   -8.050   -6.574
   -4.950   -4.786   -4.686   -4.278   -4.154   -3.773   -3.153   -3.153   -3.039   -2.913
   -2.761   -2.761   -2.627   -2.627   -1.733   -1.487   -1.487   -1.333   -1.030   -0.896
    0.058    1.327    3.515    4.019    4.228    4.228    4.887    4.887    4.887    5.118
    5.347    5.373    5.924    6.094    6.141    6.350    6.462    6.998    7.087    7.527
    7.954    8.640    9.012    9.012    9.018    9.233    9.233    9.549   10.000   10.228
   10.529   10.596   10.856   11.511   11.576   11.662   11.929   11.937   12.092   12.152
   12.545   12.551   12.695   12.759
            0.000000  0.014082  0.000000
  -73.140  -73.083  -37.865  -37.395  -37.232  -37.228  -37.042  -37.041  -17.732  -17.577
  -15.494  -15.153  -15.132  -14.080  -13.944  -13.797   -8.969   -8.852   -8.047   -6.574
   -4.951   -4.784   -4.688   -4.276   -4.152   -3.768   -3.166   -3.152   -3.037   -2.907
   -2.774   -2.764   -2.636   -2.628   -1.737   -1.498   -1.490   -1.321   -1.032   -0.898
    0.057    1.324    3.521    4.023    4.219    4.228    4.874    4.892    4.903    5.136
    5.342    5.368    5.928    6.098    6.153    6.350    6.467    6.996    7.091    7.532
    7.958    8.636    8.990    9.019    9.022    9.219    9.239    9.570    9.988   10.231
   10.518   10.603   10.858   11.457   11.544   11.578   11.897   11.940   12.106   12.235
   12.516   12.625   12.698   12.757
            0.000000  0.028164  0.000000
  -73.140  -73.083  -37.862  -37.394  -37.233  -37.227  -37.046  -37.042  -17.724  -17.570
  -15.487  -15.174  -15.156  -14.079  -13.937  -13.797   -8.946   -8.827   -8.038   -6.573
   -4.953   -4.776   -4.695   -4.271   -4.147   -3.751   -3.201   -3.147   -3.032   -2.893
   -2.814   -2.772   -2.663   -2.631   -1.747   -1.523   -1.499   -1.295   -1.039   -0.903
    0.053    1.317    3.536    4.037    4.192    4.228    4.844    4.905    4.949    5.184
    5.327    5.354    5.940    6.112    6.188    6.348    6.479    6.991    7.102    7.546
    7.968    8.625    8.931    9.033    9.040    9.180    9.258    9.625    9.950   10.240
   10.485   10.623   10.860   11.328   11.337   11.585   11.770   11.947   12.079   12.431
   12.511   12.709   12.750   12.764
            0.000000  0.042245  0.000000
  -73.140  -73.083  -37.856  -37.393  -37.234  -37.226  -37.052  -37.043  -17.712  -17.558
  -15.475  -15.209  -15.194  -14.077  -13.927  -13.796   -8.909   -8.785   -8.024   -6.572
   -4.956   -4.764   -4.706   -4.262   -4.139   -3.724   -3.254   -3.140   -3.023   -2.880
   -2.877   -2.787   -2.703   -2.635   -1.765   -1.554   -1.514   -1.263   -1.051   -0.912
