 &plot nbnd=  54, nks=   129 /
            0.000000  0.000000  0.000000
  -13.991  -13.622  -13.208  -11.297  -10.938  -10.796  -10.712  -10.509  -10.499   -5.208
   -4.878   -4.470   -4.443   -4.033   -3.784   -3.660   -3.553   -3.396   -3.222   -2.225
   -1.875   -1.795   -1.339   -1.197   -1.105   -1.056   -0.987    0.304    0.368    0.375
    0.487    0.559    0.657    0.973    1.308    2.637    2.666    3.349    3.442    3.665
    3.902    4.419    4.475    4.883    5.022    5.172    5.558    5.721    6.039    6.091
    6.147    6.350    6.660    6.785
            0.015625  0.000000  0.000000
  -13.990  -13.621  -13.207  -11.300  -10.950  -10.843  -10.669  -10.503  -10.489   -5.207
   -4.880   -4.487   -4.426   -4.031   -3.784   -3.664   -3.551   -3.396   -3.218   -2.225
   -1.888   -1.780   -1.341   -1.204   -1.107   -1.056   -0.990    0.302    0.357    0.389
    0.488    0.557    0.668    0.971    1.307    2.640    2.663    3.349    3.444    3.666
    3.904    4.418    4.478    4.882    5.025    5.175    5.557    5.723    6.038    6.089
    6.148    6.350    6.649    6.759
            0.031250  0.000000  0.000000
  -13.987  -13.618  -13.205  -11.309  -10.981  -10.918  -10.610  -10.482  -10.458   -5.204
   -4.888   -4.510   -4.400   -4.027   -3.784   -3.675   -3.545   -3.394   -3.206   -2.224
   -1.913   -1.750   -1.346   -1.223   -1.116   -1.058   -0.998    0.293    0.349    0.402
    0.490    0.558    0.695    0.968    1.304    2.646    2.657    3.351    3.451    3.669
    3.908    4.416    4.485    4.881    5.035    5.181    5.553    5.729    6.034    6.086
    6.151    6.348    6.626    6.720
            0.046875  0.000000  0.000000
  -13.983  -13.614  -13.201  -11.323  -11.029  -10.993  -10.565  -10.444  -10.412   -5.200
   -4.900   -4.529   -4.376   -4.020   -3.786   -3.689   -3.534   -3.391   -3.187   -2.223
   -1.940   -1.715   -1.355   -1.253   -1.132   -1.060   -1.012    0.278    0.348    0.409
    0.498    0.569    0.730    0.962    1.299    2.645    2.659    3.353    3.462    3.674
    3.915    4.413    4.494    4.880    5.049    5.193    5.548    5.738    6.022    6.086
    6.153    6.344    6.607    6.687
            0.062500  0.000000  0.000000
  -13.976  -13.608  -13.196  -11.342  -11.095  -11.059  -10.536  -10.392  -10.350   -5.195
   -4.916   -4.542   -4.354   -4.011   -3.790   -3.704   -3.519   -3.386   -3.163   -2.222
   -1.963   -1.678   -1.369   -1.290   -1.156   -1.064   -1.031    0.258    0.352    0.408
    0.514    0.591    0.767    0.956    1.292    2.630    2.674    3.357    3.476    3.680
    3.925    4.410    4.504    4.881    5.067    5.210    5.544    5.749    6.001    6.091
    6.151    6.336    6.596    6.665
            0.078125  0.000000  0.000000
  -13.968  -13.601  -13.189  -11.366  -11.173  -11.119  -10.514  -10.337  -10.279   -5.191
   -4.934   -4.549   -4.337   -4.002   -3.799   -3.715   -3.500   -3.380   -3.137   -2.222
   -1.982   -1.642   -1.386   -1.334   -1.187   -1.072   -1.053    0.235    0.357    0.407
    0.535    0.620    0.804    0.952    1.284    2.610    2.694    3.364    3.493    3.689
    3.938    4.408    4.515    4.885    5.086    5.232    5.541    5.760    5.973    6.098
    6.143    6.330    6.586    6.665
            0.093750  0.000000  0.000000
  -13.959  -13.592  -13.181  -11.395  -11.252  -11.180  -10.494  -10.280  -10.202   -5.190
   -4.952   -4.551   -4.324   -3.993   -3.814   -3.719   -3.477   -3.372   -3.109   -2.224
   -1.995   -1.607   -1.411   -1.380   -1.222   -1.092   -1.069    0.212    0.360    0.411
    0.560    0.653    0.834    0.956    1.273    2.586    2.718    3.373    3.513    3.700
    3.953    4.407    4.526    4.893    5.105    5.259    5.542    5.769    5.941    6.103
    6.132    6.330    6.570    6.684
            0.109375  0.000000  0.000000
  -13.947  -13.581  -13.172  -11.429  -11.332  -11.242  -10.474  -10.224  -10.123   -5.195
   -4.965   -4.547   -4.316   -3.986   -3.831   -3.717   -3.450   -3.362   -3.082   -2.228
   -2.001   -1.575   -1.450   -1.418   -1.261   -1.123   -1.080    0.189    0.358    0.423
    0.587    0.687    0.853    0.973    1.261    2.559    2.746    3.386    3.534    3.712
    3.971    4.405    4.535    4.907    5.123    5.290    5.547    5.774    5.906    6.095
    6.131    6.336    6.552    6.707
            0.125000  0.000000  0.000000
  -13.934  -13.568  -13.161  -11.470  -11.408  -11.304  -10.453  -10.167  -10.044   -5.209
   -4.969   -4.539   -4.312   -3.980   -3.849   -3.711   -3.421   -3.347   -3.054   -2.235
   -2.001   -1.549   -1.504   -1.447   -1.302   -1.158   -1.093    0.167    0.355    0.440
    0.616    0.718    0.859    1.006    1.248    2.528    2.777    3.402    3.557    3.727
    3.991    4.402    4.544    4.925    5.141    5.323    5.557    5.768    5.876    6.079
    6.138    6.346    6.534    6.701
            0.140625  0.000000  0.000000
  -13.919  -13.554  -13.149  -11.524  -11.473  -11.365  -10.432  -10.112   -9.964   -5.232
   -4.964   -4.529   -4.312   -3.976   -3.865   -3.701   -3.395   -3.327   -3.027   -2.243
   -1.996   -1.568   -1.534   -1.466   -1.343   -1.195   -1.107    0.148    0.350    0.460
    0.644    0.745    0.863    1.046    1.236    2.493    2.812    3.421    3.582    3.743
    4.013    4.398    4.554    4.949    5.158    5.358    5.571    5.744    5.859    6.060
    6.143    6.358    6.515    6.659
            0.156250  0.000000  0.000000
  -13.902  -13.539  -13.135  -11.594  -11.527  -11.425  -10.411  -10.056   -9.886   -5.262
   -4.948   -4.519   -4.312   -3.973   -3.880   -3.690   -3.372   -3.298   -3.000   -2.252
   -1.988   -1.629   -1.554   -1.467   -1.380   -1.234   -1.122    0.133    0.346    0.479
    0.670    0.765    0.870    1.087    1.227    2.454    2.849    3.444    3.608    3.761
    4.038    4.390    4.564    4.977    5.175    5.391    5.588    5.705    5.854    6.038
    6.143    6.372    6.495    6.612
            0.171875  0.000000  0.000000
  -13.883  -13.521  -13.120  -11.670  -11.578  -11.483  -10.390  -10.002   -9.808   -5.298
   -4.925   -4.512   -4.312   -3.970   -3.894   -3.676   -3.355   -3.263   -2.973   -2.260
   -1.981   -1.691   -1.592   -1.474   -1.400   -1.272   -1.139    0.122    0.341    0.496
    0.691    0.782    0.884    1.119    1.231    2.413    2.889    3.470    3.635    3.781
    4.064    4.380    4.577    5.010    5.192    5.422    5.603    5.663    5.855    6.012
