 &plot nbnd=  84, nks=   441 /
            0.000000  0.000000  0.000000
  -73.140  -73.082  -37.866  -37.395  -37.232  -37.228  -37.041  -37.041  -17.734  -17.579
  -15.497  -15.146  -15.124  -14.080  -13.946  -13.798   -8.977   -8.860   -8.050   -6.574
   -4.950   -4.786   -4.686   -4.278   -4.154   -3.773   -3.153   -3.153   -3.039   -2.913
   -2.761   -2.761   -2.627   -2.627   -1.733   -1.487   -1.487   -1.333   -1.030   -0.896
    0.058    1.327    3.515    4.019    4.228    4.228    4.887    4.887    4.887    5.118
    5.347    5.373    5.924    6.094    6.141    6.350    6.462    6.998    7.087    7.527
    7.954    8.640    9.012    9.012    9.018    9.233    9.233    9.549   10.000   10.228
   10.529   10.596   10.856   11.511   11.576   11.662   11.929   11.937   12.092   12.152
   12.545   12.551   12.695   12.759
            0.000000  0.014434  0.000000
  -73.140  -73.083  -37.865  -37.395  -37.232  -37.228  -37.042  -37.041  -17.732  -17.577
  -15.494  -15.153  -15.133  -14.080  -13.944  -13.797   -8.969   -8.851   -8.047   -6.574
   -4.951   -4.784   -4.688   -4.276   -4.152   -3.767   -3.166   -3.151   -3.037   -2.907
   -2.775   -2.764   -2.636   -2.628   -1.737   -1.498   -1.490   -1.321   -1.032   -0.898
    0.057    1.324    3.521    4.023    4.218    4.228    4.874    4.892    4.904    5.137
    5.342    5.368    5.928    6.098    6.153    6.350    6.467    6.996    7.091    7.532
    7.958    8.636    8.989    9.020    9.022    9.219    9.240    9.571    9.987   10.231
   10.517   10.603   10.858   11.454   11.539   11.578   11.895   11.940   12.106   12.239
   12.515   12.628   12.699   12.757
            0.000000  0.028868  0.000000
  -73.140  -73.083  -37.861  -37.394  -37.233  -37.227  -37.046  -37.042  -17.724  -17.569
  -15.486  -15.176  -15.157  -14.079  -13.937  -13.797   -8.945   -8.825   -8.038   -6.573
   -4.953   -4.776   -4.696   -4.270   -4.147   -3.750   -3.203   -3.147   -3.032   -2.892
   -2.817   -2.773   -2.664   -2.631   -1.748   -1.525   -1.500   -1.293   -1.040   -0.904
    0.053    1.317    3.537    4.038    4.191    4.228    4.843    4.906    4.952    5.187
    5.326    5.353    5.941    6.112    6.190    6.348    6.480    6.990    7.103    7.547
    7.968    8.624    8.927    9.034    9.041    9.178    9.259    9.628    9.947   10.241
   10.482   10.624   10.860   11.321   11.326   11.586   11.762   11.948   12.075   12.442
   12.513   12.710   12.749   12.770
            0.000000  0.043301  0.000000
  -73.140  -73.083  -37.855  -37.393  -37.234  -37.226  -37.053  -37.043  -17.711  -17.557
  -15.473  -15.212  -15.197  -14.077  -13.926  -13.796   -8.905   -8.782   -8.023   -6.572
   -4.957   -4.763   -4.707   -4.261   -4.139   -3.722   -3.258   -3.140   -3.022   -2.885
   -2.876   -2.788   -2.707   -2.635   -1.767   -1.557   -1.516   -1.260   -1.052   -0.913
