 &plot nbnd=  48, nks=   961 /
            0.000000  0.000000  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.793  -33.750  -33.750  -16.108  -14.983
  -14.698  -14.495   -8.008   -7.316   -6.277   -5.900   -5.900   -5.675   -5.535   -4.564
   -4.362   -4.191   -3.331   -3.331   -1.958   -1.172   -1.172   -0.412    0.901    0.952
    2.075    2.519    2.519    2.625    2.881    2.951    2.956    3.051    3.218    3.610
    3.676    4.208    4.778    5.104    5.132    6.118    6.187    6.401
            0.000000  0.028394  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.794  -33.750  -33.750  -16.106  -14.981
  -14.698  -14.495   -8.005   -7.313   -6.281   -5.906   -5.899   -5.673   -5.534   -4.564
   -4.376   -4.185   -3.348   -3.338   -1.946   -1.169   -1.164   -0.408    0.897    0.949
    2.082    2.483    2.517    2.634    2.915    2.931    2.954    3.079    3.222    3.615
    3.680    4.208    4.780    5.108    5.146    6.122    6.180    6.393
            0.000000  0.056789  0.000000
  -65.225  -65.219  -33.941  -33.861  -33.823  -33.795  -33.751  -33.750  -16.099  -14.977
  -14.699  -14.497   -7.995   -7.305   -6.291   -5.924   -5.895   -5.665   -5.532   -4.564
   -4.419   -4.167   -3.397   -3.356   -1.909   -1.161   -1.142   -0.395    0.887    0.939
    2.102    2.404    2.512    2.654    2.884    2.964    2.996    3.136    3.232    3.630
    3.692    4.211    4.788    5.120    5.185    6.133    6.160    6.373
            0.000000  0.085183  0.000000
  -65.225  -65.219  -33.941  -33.861  -33.823  -33.796  -33.753  -33.751  -16.087  -14.970
  -14.700  -14.499   -7.979   -7.292   -6.308   -5.952   -5.889   -5.653   -5.529   -4.565
   -4.487   -4.138   -3.475   -3.388   -1.851   -1.147   -1.109   -0.373    0.870    0.922
    2.135    2.312    2.504    2.681    2.829    2.981    3.098    3.209    3.249    3.655
    3.712    4.215    4.802    5.139    5.248    6.128    6.152    6.344
            0.000000  0.113577  0.000000
  -65.225  -65.219  -33.939  -33.860  -33.823  -33.799  -33.756  -33.751  -16.071  -14.961
  -14.701  -14.503   -7.957   -7.275   -6.331   -5.989   -5.881   -5.637   -5.525   -4.574
   -4.567   -4.101   -3.577   -3.430   -1.775   -1.129   -1.070   -0.341    0.850    0.899
    2.179    2.217    2.494    2.715    2.768    3.005    3.209    3.271    3.297    3.691
    3.740    4.222    4.821    5.165    5.332    6.087    6.178    6.311
