   1.6192840e+00  -3.9660000e-03  -1.6486100e-01   2.2524000e-02   2.2694000e-02
  -5.5871100e-01  -7.0623000e-02   6.9015000e-02   1.7563000e-02   1.9640000e-02
  -6.4006300e-01   3.7168000e-02   5.6406000e-02   6.8930000e-03   4.7891000e-02
  -1.0327000e-02   6.2930000e-03  -3.6646800e-01  -1.5012000e-02  -1.4215000e-02
  -6.6000000e-04  -3.9500000e-04   7.6350000e-03  -2.8936000e-02   2.9102000e-02
  -1.6642700e-01  -3.7100000e-04  -1.6764700e-01  -3.4600000e-04  -3.9520000e-03
  -7.5780400e-01  -2.9398000e-02  -7.2712000e-01  -2.9652000e-02  -2.1186000e-02
   1.3292000e-02   7.9120000e-03   7.9536000e-01   4.5220000e-03   6.7000000e-05
   2.3856800e-01   2.4543000e-02   2.2594500e-01   2.4449000e-02   1.3677000e-02
  -3.1431500e-01   2.4390000e-03   3.1635600e-01  -2.2260000e-03  -2.8360000e-03
   3.1115000e-02  -4.1650000e-03   7.4800000e-04   6.6000000e-04   6.3200000e-04
   2.6500000e-04  -3.3200000e-04  -4.9027000e-02  -1.6200000e-03   1.2810000e-03
  -2.5866600e-01  -1.1429000e-02   1.6467000e-02   4.8820000e-03   5.1240000e-03
   1.5663300e-01   1.0950000e-03   2.6457000e-02  -4.1250000e-03   7.3980000e-03
  -5.6706000e-02   1.5260000e-03  -7.0138000e-02   1.9250000e-03  -8.2100000e-04
   3.1517700e-01  -6.4940000e-03  -3.8050200e-01   7.6430000e-03  -8.0910000e-03
   3.2807200e-01  -4.6751000e-02   3.4193600e-01  -4.7321000e-02   4.9880000e-03
   2.1348000e-01  -2.0828000e-02  -4.6815100e-01   3.5462000e-02   4.7220000e-03
  -5.5871100e-01   6.7458000e-02   6.9489000e-02   4.9026000e-02   4.8410000e-02
  -2.1777990e+00   1.7990000e-02  -2.5516000e-02  -9.1600000e-04  -1.3800000e-03
  -2.1342400e-01   3.8618000e-02   3.0736000e-02   2.7641000e-02   3.7186000e-02
   5.3683400e-01   1.0802000e-02  -1.8580000e-02   1.7176000e-02   1.6373000e-02
  -5.0335000e-02   1.1480000e-03   8.5432000e-02   1.1069000e-02  -1.1542000e-02
   1.1934600e-01   2.2047000e-02   1.1716900e-01   2.2270000e-02   2.2242000e-02
   3.8252000e-02   2.1649000e-02   3.7552000e-02   2.1795000e-02   2.1952000e-02
  -2.1130000e-02  -8.8570000e-03   5.4188000e-02  -7.3540000e-03  -5.0400000e-03
   3.2849000e-02   3.6107000e-02   3.7020000e-02   3.5846000e-02   2.8657000e-02
   7.8746000e-02  -1.1730000e-03  -8.1950000e-02  -2.3900000e-04   1.4230000e-03
   3.0235000e-02   2.1638000e-02   2.4950000e-02   1.8905000e-02   1.8882000e-02
   1.0350000e-03   8.4500000e-04  -3.3440000e-03   1.5300000e-04   1.3820000e-03
   4.0387400e-01  -3.1538000e-02  -4.7053000e-02  -3.0666000e-02  -3.0967000e-02
  -1.4000000e-03  -1.1240000e-03  -1.9699000e-02  -1.8750000e-03  -1.4150000e-03
   5.0044000e-02  -8.1870000e-03   6.1179000e-02  -8.3770000e-03  -5.4270000e-03
   1.8791000e-02   9.2400000e-04  -1.4282000e-02  -5.4800000e-04  -1.2130000e-03
   1.8593900e-01  -7.9330000e-03   1.8018800e-01  -7.9890000e-03  -6.3000000e-03
  -1.7495700e-01   1.0950000e-02   1.2623300e-01   3.8990000e-03   6.7800000e-03
  -6.4006300e-01   7.3800000e-04  -7.6067200e-01   3.2330000e-03  -1.2657000e-02
  -2.1342400e-01  -1.4712000e-02  -1.4038100e-01  -1.1509000e-02  -1.3955000e-02
  -2.2160820e+00   4.8850000e-03   6.7380000e-03  -8.0710000e-03  -1.4113000e-02
  -2.9724400e-01  -1.9840000e-03  -4.8770000e-01  -3.8610000e-03   7.2290000e-03
  -3.8847900e-01   9.4780000e-03   3.6730500e-01  -8.7850000e-03  -1.0437000e-02
   5.3097000e-02  -2.7700000e-04  -1.8191000e-02   1.0170000e-03   1.7650000e-03
  -1.0982200e-01  -1.2235000e-02  -2.0270800e-01  -1.4867000e-02   1.9000000e-04
  -8.8700000e-03  -6.8900000e-04   2.0286000e-02   6.4300000e-04   4.3000000e-05
  -4.1254000e-02   5.8020000e-03   9.4085000e-02   5.6110000e-03  -4.0200000e-04
   7.6324000e-02  -3.9420000e-03   4.5750000e-03  -6.6300000e-04   2.9940000e-03
  -2.5440000e-03  -4.9100000e-04   1.3320000e-03  -4.6100000e-04  -6.2500000e-04
   2.5400000e-04  -7.0000000e-06  -3.6380000e-03   1.8500000e-04  -1.3300000e-04
   4.5264000e-02   2.5410000e-03  -1.3212000e-02   2.3050000e-03   2.2970000e-03
  -7.4210000e-02   2.2290000e-03   5.4438000e-02  -1.5140000e-03  -2.0950000e-03
   2.4924000e-01   3.7200000e-03   2.5005700e-01   1.5130000e-03   2.2510000e-03
  -4.1910100e-01   1.1440000e-03  -3.8546000e-02   4.4200000e-04   2.1430000e-03
   4.4773000e-02  -5.2900000e-03  -9.3157000e-02  -1.0860000e-02  -4.0800000e-04
  -5.8953000e-02   1.0492000e-02   9.2442000e-02   2.6080000e-03  -1.5600000e-03
  -1.0327000e-02  -5.7780000e-03  -3.6823600e-01  -2.3150000e-02  -2.2408000e-02
   5.3683400e-01   2.2575000e-02  -2.2284000e-02  -4.2451000e-02  -4.6088000e-02
  -2.9724400e-01  -2.7489000e-02   9.3224000e-02  -7.1370000e-03  -3.7390000e-02
   1.4445560e+00   1.3202000e-02  -4.9337400e-01   2.4407000e-02   2.4024000e-02
   6.7600000e-04  -9.1900000e-04   9.0270000e-03   8.7450000e-03  -8.5760000e-03
   1.6978700e-01  -1.6400000e-03   1.8210100e-01  -1.7130000e-03  -1.5600000e-04
  -1.5782800e-01  -1.6868000e-02  -9.5463000e-02  -1.5789000e-02   1.8410000e-03
   3.0502000e-02  -4.5410000e-03  -5.7867400e-01  -3.4430000e-03  -1.8600000e-03
   1.1913800e-01   3.7960000e-03   1.1503600e-01   3.4050000e-03   1.5300000e-03
