 &plot nbnd=  36, nks=   129 /
            0.000000  0.000000  0.000000
  -15.200  -14.627  -12.409  -12.117  -11.865  -11.772   -6.279   -5.889   -5.324   -5.312
   -4.904   -4.774   -4.127   -3.203   -3.029   -2.456   -2.212   -2.204   -0.918   -0.882
   -0.774   -0.708   -0.397    0.901    1.588    2.096    2.292    2.506    2.918    2.944
    3.399    3.818    3.954    4.135    4.399    4.756
            0.015625  0.000000  0.000000
  -15.200  -14.626  -12.414  -12.140  -11.843  -11.766   -6.277   -5.893   -5.323   -5.311
   -4.901   -4.774   -4.127   -3.206   -3.024   -2.459   -2.216   -2.208   -0.923   -0.876
   -0.781   -0.696   -0.398    0.899    1.590    2.098    2.293    2.507    2.918    2.946
    3.400    3.817    3.959    4.134    4.403    4.755
            0.031250  0.000000  0.000000
  -15.197  -14.624  -12.427  -12.196  -11.800  -11.744   -6.272   -5.906   -5.321   -5.309
   -4.890   -4.772   -4.129   -3.213   -3.011   -2.467   -2.226   -2.219   -0.935   -0.864
   -0.792   -0.668   -0.401    0.895    1.596    2.103    2.295    2.511    2.920    2.949
    3.403    3.814    3.971    4.132    4.413    4.754
            0.046875  0.000000  0.000000
  -15.192  -14.620  -12.449  -12.264  -11.764  -11.695   -6.264   -5.927   -5.318   -5.306
   -4.873   -4.769   -4.131   -3.223   -2.991   -2.482   -2.244   -2.236   -0.949   -0.850
   -0.799   -0.632   -0.406    0.887    1.605    2.112    2.298    2.518    2.922    2.955
    3.408    3.812    3.987    4.131    4.428    4.752
            0.062500  0.000000  0.000000
  -15.186  -14.615  -12.477  -12.338  -11.736  -11.627   -6.254   -5.954   -5.314   -5.302
   -4.851   -4.765   -4.134   -3.234   -2.968   -2.503   -2.269   -2.257   -0.966   -0.839
   -0.794   -0.593   -0.412    0.877    1.618    2.124    2.303    2.527    2.927    2.962
    3.415    3.810    4.004    4.136    4.448    4.749
            0.078125  0.000000  0.000000
  -15.178  -14.608  -12.511  -12.414  -11.708  -11.554   -6.241   -5.985   -5.309   -5.296
