 &plot nbnd=  48, nks=   125 /
            0.000000  0.000000  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.793  -33.750  -33.750  -16.108  -14.983
  -14.698  -14.495   -8.008   -7.316   -6.277   -5.900   -5.900   -5.675   -5.535   -4.564
   -4.362   -4.191   -3.331   -3.331   -1.958   -1.172   -1.172   -0.412    0.901    0.952
    2.075    2.519    2.519    2.625    2.881    2.951    2.956    3.051    3.218    3.610
    3.676    4.208    4.778    5.104    5.132    6.118    6.187    6.401
            0.016129  0.000000  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.793  -33.750  -33.750  -16.107  -14.983
  -14.698  -14.496   -8.006   -7.315   -6.278   -5.902   -5.900   -5.675   -5.534   -4.563
   -4.362   -4.189   -3.337   -3.333   -1.958   -1.171   -1.169   -0.411    0.900    0.952
    2.077    2.506    2.518    2.628    2.893    2.952    2.953    3.050    3.225    3.611
    3.678    4.195    4.779    5.105    5.144    6.055    6.247    6.399
            0.032258  0.000000  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.793  -33.750  -33.750  -16.105  -14.983
  -14.698  -14.498   -8.000   -7.312   -6.282   -5.908   -5.899   -5.675   -5.533   -4.562
   -4.362   -4.183   -3.353   -3.339   -1.957   -1.168   -1.162   -0.407    0.896    0.951
    2.084    2.474    2.517    2.637    2.924    2.946    2.955    3.047    3.245    3.616
    3.681    4.158    4.781    5.109    5.176    5.966    6.324    6.391
            0.048387  0.000000  0.000000
  -65.225  -65.219  -33.941  -33.861  -33.823  -33.793  -33.751  -33.750  -16.101  -14.984
  -14.699  -14.503   -7.990   -7.308   -6.289   -5.918   -5.897   -5.673   -5.531   -4.560
   -4.363   -4.173   -3.379   -3.349   -1.955   -1.165   -1.149   -0.400    0.891    0.950
    2.095    2.430    2.514    2.647    2.936    2.961    2.969    3.042    3.275    3.624
    3.688    4.102    4.786    5.115    5.224    5.873    6.361    6.380
            0.064516  0.000000  0.000000
  -65.225  -65.219  -33.940  -33.861  -33.823  -33.793  -33.752  -33.750  -16.096  -14.986
  -14.699  -14.509   -7.976   -7.302   -6.297   -5.931   -5.894   -5.672   -5.529   -4.556
   -4.363   -4.160   -3.416   -3.363   -1.952   -1.160   -1.131   -0.390    0.883    0.949
    2.110    2.380    2.510    2.660    2.926    2.968    3.022    3.036    3.312    3.636
    3.697    4.032    4.792    5.124    5.282    5.780    6.304    6.334
