  -4.2038200e-01   4.8040000e-02  -1.3722900e-01   8.6560000e-03   5.1384000e-02  -5.1740000e-03   6.4595000e-02  -6.3710000e-03
   7.8608000e-02   2.3370000e-03  -1.6632000e-02  -3.3860000e-02  -3.4835000e-02   7.5700000e-04   2.6705000e-02   1.3234000e-02
   6.1106000e-02   9.7900000e-03   2.7725000e-02  -5.6570000e-03  -6.6700000e-04   4.4400000e-03   2.5070000e-03   1.5530000e-03
  -2.6988900e-01  -7.6910000e-03  -4.2943600e-01  -1.9470000e-03  -2.3218000e-02   1.3046000e-02   5.8679000e-02   2.7733000e-02
   1.4521200e-01  -4.9080000e-03  -2.2724200e-01   1.0122400e-01   9.8150000e-03   2.9740000e-02  -2.2133000e-02   3.3900000e-03
   2.9992000e-02   3.5015000e-02   1.0564800e-01  -7.1000000e-04   4.9771000e-02  -9.6520000e-03  -3.5800000e-03   1.3216000e-02
   1.2664000e-01   1.1879000e-02  -1.2545600e-01  -3.7757000e-02  -3.6197000e-02   4.5001000e-02  -1.3315000e-02   2.4590000e-03
  -3.4120000e-02  -7.8090000e-03  -3.9333000e-02   1.8830000e-02   3.5109000e-02  -1.6237000e-02   2.8241000e-02  -1.1947000e-02
   2.5814000e-02  -3.5712000e-02   6.7897000e-02  -6.6500000e-04  -1.4377000e-02   1.5024000e-02   1.6707000e-02  -2.7668000e-02
  -5.8604000e-02  -4.3806000e-02  -8.7840000e-02   2.8965000e-02   2.0213000e-02  -7.4770000e-03   6.2500000e-03   2.2970000e-02
  -2.4850000e-01  -7.5020000e-03   1.4477000e-02   5.7940000e-03   4.2158000e-02  -9.1660000e-03   1.0738000e-02   1.6360000e-03
   1.3284590e+00   1.1530000e-03  -3.7739000e-02   1.2167000e-01  -1.1635100e-01   1.1143000e-02   6.0457000e-02  -3.7163000e-02
  -5.6698000e-02  -2.3526000e-02  -8.7211000e-02  -1.0443000e-02   6.1789000e-02   9.4060000e-03  -2.2937000e-02   8.9300000e-04
  -1.1754700e-01  -1.2189000e-02  -2.2272300e-01  -2.8934000e-02  -2.6200000e-04   3.0630000e-03   9.5770000e-03  -2.3430000e-03
  -1.7834900e-01   3.3100000e-02  -1.5702800e-01   6.3194000e-02   8.2103000e-02   5.5240000e-03   1.5397000e-02   1.9396000e-02
   6.7831700e-01  -5.4120000e-03  -7.5955600e-01   3.7552000e-02  -5.9205000e-02   7.6521000e-02   2.4870000e-02  -1.5411000e-02
   2.0397000e-01  -3.9206000e-02   1.2480300e-01   1.8284000e-02  -3.5043000e-02   3.7710000e-03  -2.1864000e-02   1.6133000e-02
   1.9174100e-01   2.9727900e-01   2.6054700e-01   7.7020000e-02   1.1995000e-01  -2.8360000e-03   6.5275000e-02  -4.4697000e-02
   7.4747900e-01  -1.7314000e-02  -6.6677000e-01   4.8210000e-03  -1.4012600e-01   1.0745200e-01   2.6482000e-02  -5.9230000e-03
  -1.4217000e-02  -2.0100000e-03   4.7680000e-03   3.5370000e-03   1.7790000e-02  -3.9830000e-03  -1.7468000e-02  -5.4400000e-04
   2.9897000e-02   8.8290000e-03  -1.7637000e-02  -2.3425000e-02  -2.4561000e-02  -9.8890000e-03  -2.5138000e-02   2.2438000e-02
   3.3988040e+00  -9.1514000e-02  -5.5188000e-01   1.8585300e-01  -1.8327000e-02  -5.7491000e-02  -4.4290000e-03  -6.4369000e-02
   2.5625000e-02  -7.3900000e-03  -2.8170000e-03   9.3300000e-04   2.7334000e-02   1.4109000e-02  -2.3057000e-02  -1.1250000e-02
   4.9768100e-01   1.1044700e-01  -2.6254900e-01  -4.0220000e-03  -7.0566000e-02   3.4040000e-03  -8.6089000e-02   1.5310000e-02
   9.2957000e-02   1.1799000e-02  -1.0386900e-01  -1.6015000e-02  -1.1613000e-02   2.5090000e-03  -6.0980000e-03   1.7840000e-03
   2.2623600e-01   1.6253000e-02  -1.4794500e-01   3.6913000e-02   9.1650000e-03   1.9180000e-02  -2.5417000e-02  -1.6086000e-02
  -1.8394000e-01   1.9458000e-02  -1.8512200e-01  -1.8941000e-02   2.5445000e-02   5.7316000e-02   5.7968000e-02   1.6409000e-02
  -1.2046800e-01  -2.0859000e-02   1.3759300e-01   1.7546000e-02   5.1910000e-03  -2.7600000e-03   1.8109000e-02  -9.1080000e-03
   6.6308000e-02  -1.2524000e-02   9.5993000e-02  -1.6206000e-02  -3.3070000e-03   1.2313000e-02   1.5267000e-02   1.1550000e-03
   1.5611000e-02  -9.5500000e-04  -3.3644000e-02  -1.2362000e-02   7.8160000e-03  -1.0798000e-02  -9.7320000e-03   1.1660000e-02
   2.5975000e-02  -6.0360000e-03  -6.7707000e-02  -4.4625000e-02   3.2500000e-04  -1.3351000e-02   1.2484000e-02   7.2490000e-03
  -1.5457000e-02  -2.9273000e-02  -2.1429100e-01  -9.6053000e-02  -5.8160000e-03  -1.7149000e-02   1.1746000e-02  -2.3530000e-02
   4.4540000e-03   2.7620000e-03  -2.5788000e-02  -6.1890000e-03   7.7260000e-03   4.4920000e-03  -1.3281000e-02  -4.3360000e-03
  -4.7864000e-02  -2.3020000e-03  -4.6100000e-03   7.4430000e-03  -2.2004000e-02  -5.9500000e-04   4.3127000e-02  -7.5420000e-03
  -1.6241600e-01  -2.0941000e-02   6.8682000e-02   4.0890000e-02   2.9808000e-02   8.0460000e-03   5.1566000e-02  -9.4640000e-03
   3.4976500e-01   4.1562000e-02  -3.3119000e-01   7.7660000e-03  -3.6691000e-02   2.7503000e-02  -2.8588000e-02   7.3340000e-03
   1.0205100e+00   3.5141000e-02  -9.7605600e-01  -9.6640000e-02  -4.4257000e-02   1.6000000e-02  -1.2650000e-02   1.6494000e-02
  -1.0113230e+00   3.1160000e-03  -9.2698000e-01  -5.9860000e-03   1.9599000e-02   1.2510000e-02   2.5030000e-02  -2.0200000e-04
   3.2745300e-01   7.2021000e-02  -3.4375300e-01   1.2800000e-04  -5.9169000e-02   1.6005000e-02  -4.1428000e-02   1.5612000e-02
   9.4821500e-01  -1.2326100e-01  -1.0145530e+00  -6.6479000e-02   7.7282000e-02   6.5771000e-02  -1.8551000e-02   2.7821000e-02
   9.3592100e-01  -6.7461000e-02   9.9960700e-01   1.6897000e-02  -4.0605000e-02  -5.2030000e-02  -3.5840000e-02  -5.2770000e-03
  -6.6210000e-03  -1.7673000e-02  -4.1336600e-01   4.2260000e-02  -1.3742000e-02  -6.3400000e-03  -1.4928000e-02  -5.1680000e-03
  -4.2038200e-01   3.2427000e-02  -1.3790600e-01   1.3711000e-02   5.4533000e-02  -1.0637000e-02   5.9831000e-02  -1.0212000e-02
   2.5625000e-02  -1.1928000e-02  -1.1214000e-02   1.4300000e-04   2.8994000e-02   1.2039000e-02  -2.5251000e-02  -5.7490000e-03
   1.8802670e+00  -8.9880000e-03  -4.9054500e-01   6.7371000e-02  -2.0332000e-02  -2.3470000e-03  -7.9500000e-03   3.8100000e-04
  -5.7360000e-03  -5.5290000e-03   1.9850000e-03   2.4780000e-03   4.5617000e-02   7.4040000e-03  -4.3962000e-02  -7.4820000e-03
   1.9571500e-01  -6.4900000e-04   2.0469700e-01   5.6470000e-03  -1.1690000e-03   3.0500000e-04  -2.2680000e-03   5.1200000e-04
   1.4082400e-01   2.6066000e-02   8.2565000e-02  -3.0577000e-02   2.3580000e-02  -1.5277000e-02  -3.1079000e-02   4.3680000e-03
  -1.2856600e-01  -1.3480000e-03   1.2611400e-01   1.6829000e-02   1.3927000e-02  -2.8450000e-02   1.9586000e-02   9.6600000e-04
   9.8716000e-02  -2.4728000e-02   9.7980000e-02  -1.7022000e-02  -2.4932000e-02  -3.2660000e-03  -2.4330000e-03  -6.0540000e-03
   3.3016200e-01  -6.3140000e-03  -3.3789800e-01  -1.1100000e-04   1.2208000e-02  -1.2765000e-02   8.1590000e-03  -6.0200000e-04
  -2.3793000e-02  -2.2760000e-03   9.0654000e-02  -6.1370000e-03  -1.0817000e-02   1.8590000e-03  -8.0940000e-03   3.2640000e-03
  -6.4819000e-02  -2.5540000e-03   4.2059000e-02  -1.5674000e-02   5.3100000e-03   3.3110000e-03   1.0480000e-03   8.6230000e-03
   8.7210000e-03   1.0046000e-02   1.3703000e-01  -6.3510000e-03  -7.1710000e-03   2.9030000e-03   3.2520000e-03  -6.3610000e-03
   8.2910200e-01   7.4510000e-03  -2.2128000e-02   1.0971000e-02  -7.4220000e-03   1.0460000e-03   2.2340000e-03   1.2990000e-03
  -4.8372600e-01   2.9110000e-03  -1.8623000e-02  -3.5462000e-02   3.6606000e-02  -2.8120000e-03  -8.0340000e-03   5.4880000e-03
   8.2470000e-03   4.5930000e-03   8.0982000e-02  -2.6400000e-03  -1.7514000e-02  -8.0070000e-03   1.6725000e-02   1.0510000e-03
   4.2522900e-01   5.5350000e-03   4.3687600e-01  -7.2816000e-02   6.4610000e-03  -1.4167000e-02  -1.1236000e-02   1.2200000e-04
   9.9460600e-01  -1.1248000e-02   1.0153410e+00  -8.0998000e-02  -3.0586000e-02  -3.8200000e-04   5.6100000e-04  -6.1970000e-03
   2.7966700e-01  -1.3950000e-03  -2.5658500e-01  -5.2276000e-02   1.7657000e-02  -2.9454000e-02   8.2210000e-03   4.4620000e-03
  -4.4460500e-01   9.1750000e-03  -4.2855000e-01   7.4038000e-02   1.1820000e-02  -9.5050000e-03  -1.3699000e-02  -2.5990000e-03
  -1.0117400e+00  -1.0946500e-01  -1.0049440e+00   3.6798000e-02  -9.9432000e-02   1.4967000e-02  -1.0463000e-02   1.0087000e-02
   2.6309400e-01   1.7910000e-02  -2.7837600e-01  -4.1940000e-02   9.9040000e-03  -1.7616000e-02  -7.3770000e-03   6.6200000e-04
  -6.0290000e-03   1.0640000e-03   2.7030000e-03   0.0000000e+00  -2.8495000e-02   2.0600000e-04   2.5736000e-02   1.3550000e-03
   7.8608000e-02   4.8690000e-03  -2.6641000e-02  -2.5722000e-02  -4.1769000e-02   1.5330000e-03   2.6375000e-02   1.9314000e-02
   4.9768100e-01   1.2169300e-01  -2.5324800e-01  -7.5820000e-03  -7.8824000e-02   1.3130000e-02  -1.0040300e-01   2.3631000e-02
  -5.7360000e-03  -3.6490000e-03   4.5540000e-03   1.6520000e-03   4.6019000e-02   7.7370000e-03  -4.5815000e-02  -1.0092000e-02
   1.9774730e+00   4.2495000e-02   2.1585300e-01  -1.2259000e-02   6.2020000e-03   2.1760000e-03  -1.0615000e-02   1.0250000e-02
  -3.5097400e-01   7.4760000e-03   3.4631600e-01  -1.7740000e-02  -7.8240000e-03   5.2330000e-03  -5.2360000e-03  -1.1600000e-04
   1.1371500e-01   4.6404000e-02  -1.2672800e-01  -3.0584000e-02  -7.4900000e-03   1.0904000e-02  -5.9142000e-02  -3.2000000e-05
   5.1093000e-02  -1.2906000e-02   1.1888000e-02  -2.8736000e-02  -1.6425000e-02   1.4834000e-02   1.6114000e-02   1.7200000e-03
   3.4606100e-01  -1.3732000e-02  -3.3389200e-01  -1.5884000e-02   6.2650000e-03  -2.1140000e-03   1.0800000e-02  -3.6300000e-04
  -3.0624300e-01  -5.9040000e-03  -2.9760900e-01  -3.9380000e-03  -4.1990000e-03  -2.1600000e-03  -1.7070000e-03   2.1380000e-03
   7.0070000e-03  -2.1010000e-03   4.1923000e-02  -9.1400000e-03   5.4030000e-03  -4.2900000e-04  -4.1730000e-03   2.1140000e-03
   2.0760000e-02  -8.3400000e-04  -3.2709000e-02  -1.1677000e-02   8.4800000e-04  -2.9630000e-03   2.7400000e-03   4.9900000e-04
  -3.9910000e-03  -3.1200000e-04  -1.0287000e-02  -1.6123000e-02   3.1690000e-03  -3.2240000e-03   9.3100000e-03  -4.0450000e-03
  -2.7320000e-03   1.2050000e-03   2.7491000e-02   4.6010000e-03   1.8969000e-02   2.8410000e-03  -2.0775000e-02  -4.6160000e-03
  -1.1126000e-02  -3.1040000e-03  -5.1382000e-02   7.9980000e-03  -9.3230000e-03   3.3890000e-03   2.0420000e-02  -6.1350000e-03
   1.1383550e+00  -2.6719000e-02  -3.7303000e-02  -1.2700000e-03   1.1556000e-02   3.3420000e-03   2.1244000e-02  -1.0640000e-03
   7.8153400e-01   2.0058000e-02  -7.8075700e-01  -2.6111000e-02  -1.4542000e-02   1.4300000e-03  -9.1090000e-03   2.9300000e-03
  -1.0690900e-01   1.3513000e-02   1.2666000e-01  -5.0223000e-02  -1.6797000e-02   1.3830000e-02  -1.2622000e-02   4.4130000e-03
  -7.4480700e-01  -1.1544000e-02  -7.1279500e-01  -6.9749000e-02  -5.3480000e-03   7.3050000e-03   1.2712000e-02  -2.4840000e-03
   7.8349900e-01   1.3751600e-01  -7.7907800e-01  -2.9876000e-02  -1.2584300e-01   1.6010000e-03  -1.4017000e-02   8.3450000e-03
  -1.4083400e-01  -1.4738900e-01   1.2087100e-01  -3.7248000e-02   1.2435600e-01   2.7641000e-02  -4.0650000e-03   7.4910000e-03
   7.1985800e-01  -2.1494000e-02   7.4656100e-01   7.1100000e-02  -1.7271000e-02  -8.3920000e-03  -8.7440000e-03   2.1640000e-03
  -1.6875900e-01  -1.7157800e-01  -9.2900000e-04   2.0130000e-03  -6.6000000e-04   1.8140000e-03  -1.7000600e-01  -7.6100000e-04
   6.1106000e-02   3.7212000e-02  -6.1540000e-03  -7.7710000e-03  -6.7380000e-03   9.1420000e-03   7.1591000e-02  -9.3170000e-03
   9.2957000e-02  -1.0005400e-01   2.5770000e-02  -1.0354000e-02  -1.6193000e-02   6.4900000e-03   9.5413000e-02   2.1819000e-02
   1.9571500e-01   2.0293800e-01   7.1730000e-03  -3.7000000e-04   2.1920000e-03  -9.8400000e-04   1.9426200e-01   5.6760000e-03
  -3.5097400e-01   3.4637400e-01   2.2947000e-02  -7.7170000e-03  -1.6126000e-02   5.1290000e-03  -3.4667000e-01   1.9317000e-02
   1.8994150e+00   4.1330000e-03  -1.6660300e-01   1.6490000e-02   1.7204000e-02   3.2840000e-03   1.5352000e-02   4.5940000e-03
   6.4930000e-03   9.1610000e-03  -9.2573000e-02   4.9100000e-04  -2.0885000e-02   1.2970000e-03  -3.6358000e-02   2.1415000e-02
   1.1549000e-02   2.2130000e-03   8.5400000e-04  -2.2830000e-03   2.0631000e-02   5.8190000e-03  -2.5939000e-02  -2.9740000e-03
  -3.8930000e-03  -7.8370000e-03  -4.1394300e-01   4.1819000e-02  -1.1246000e-02  -2.4420000e-03  -9.1280000e-03  -4.9690000e-03
   7.2110000e-03   3.9000000e-04  -2.8500000e-03   2.0410000e-03  -2.6782000e-02  -1.3710000e-03   2.8018000e-02   2.3700000e-04
   8.0848700e-01   1.2060000e-03  -5.5609000e-02   9.0120000e-03   7.7130000e-03   1.2800000e-04   5.0600000e-04   9.3620000e-03
  -2.1705900e-01   4.2250000e-03  -3.4728000e-02   2.8680000e-03  -1.2172000e-02  -7.9900000e-04  -3.3400000e-03  -1.0772000e-02
  -3.5357200e-01  -2.1290000e-03  -4.0539000e-02  -8.9610000e-03   3.8190000e-03   2.4650000e-03   2.3520000e-03  -6.2900000e-03
  -8.1437800e-01   5.5510000e-02   5.9652000e-02  -9.5000000e-03   7.3900000e-04   1.6430000e-03   5.5888000e-02   1.9590000e-03
   1.9300300e-01  -3.9053000e-02   4.3558000e-02  -4.6070000e-03  -1.8630000e-03   1.8060000e-03  -5.7793000e-02   5.5240000e-03
  -3.5175300e-01   1.0393000e-02  -4.1767000e-02  -5.8090000e-03   3.4720000e-03  -3.1420000e-03  -9.9950000e-03  -3.6320000e-03
   8.1325000e-01   4.6440000e-03   1.5364000e-02  -9.3300000e-03  -6.1587000e-02   8.2280000e-03  -6.2874000e-02   1.0852000e-02
   3.8899200e-01   6.2948000e-02  -2.2688000e-02  -7.7980000e-03  -1.4594000e-02   5.7100000e-03  -1.8339000e-02   7.6370000e-03
   1.2390000e-03   7.8320000e-03   4.4902000e-02  -1.9180000e-03  -5.3199000e-02  -6.0300000e-04   4.6442000e-02   5.3200000e-04
  -5.3000000e-03  -8.1753600e-01   6.5829000e-02  -1.2793000e-02  -1.5262000e-02   7.5700000e-03  -1.4927000e-02   9.5320000e-03
  -7.0988000e-02  -3.8351600e-01   2.0650000e-02  -6.6700000e-03   3.3574000e-02   5.4110000e-03   2.6494000e-02   7.0230000e-03
  -4.9810000e-03   3.7200000e-04  -5.0400000e-02   2.4360000e-03   4.6128000e-02   2.8500000e-04  -5.1189000e-02   3.3930000e-03
   5.7160000e-03   4.2567000e-02  -1.7324000e-02   1.4582000e-02  -9.2210000e-03  -2.9800000e-03   2.1317000e-02  -2.0523000e-02
  -2.6988900e-01  -3.6141000e-01   1.0399700e-01   4.6098000e-02   4.3015000e-02  -1.3494000e-02  -3.3190600e-01   4.4872000e-02
   2.2623600e-01  -1.2917100e-01  -8.3363000e-02   4.0626000e-02   4.1700000e-02  -1.2860000e-02   2.0085700e-01  -8.4036000e-02
   1.4082400e-01   6.3969000e-02   1.8672000e-02   1.7141000e-02  -3.2818000e-02   4.0077000e-02   1.2708900e-01   2.7132000e-02
   1.1371500e-01  -1.3099500e-01   3.7982000e-02  -6.8060000e-03  -1.8857000e-02   3.4480000e-03   1.1963400e-01   3.4843000e-02
   6.4930000e-03   2.3481000e-02  -9.0628000e-02   5.8230000e-03  -1.3291000e-02   8.0620000e-03  -3.0600000e-02   1.9209000e-02
   4.4757070e+00  -2.5794800e-01   3.0773000e-02  -8.5046000e-02  -2.1602400e-01   2.1462000e-02   4.0337400e-01   1.9569000e-02
  -8.5455000e-02  -1.0606000e-02   5.5491000e-02   2.1036000e-02   2.2741000e-02  -3.0200000e-04  -2.3050000e-03  -9.8800000e-03
  -3.8030400e-01   1.8834000e-02  -1.0636200e-01   1.2580000e-02   3.4269000e-02  -1.6417000e-02   4.2252000e-02  -9.5220000e-03
  -7.3802000e-02  -2.5710000e-03   2.9029000e-02   3.7663000e-02  -1.9683000e-02   5.3560000e-03   2.1895000e-02  -1.6138000e-02
  -5.4752000e-02   2.1740000e-03  -5.0040000e-03  -1.8976000e-02   9.4360000e-03  -6.1630000e-03   1.8239000e-02   2.0187000e-02
  -2.0163800e-01   2.0412000e-02   1.6940000e-03   3.1562000e-02  -7.6600000e-03   3.6100000e-03   6.3928000e-02  -1.5977000e-02
  -6.0036600e-01   4.5500000e-04   6.8145000e-02  -6.5293000e-02  -1.0824000e-02   1.6030000e-03   9.0466000e-02  -5.7622000e-02
   9.4720000e-02  -4.7398000e-02  -7.9050000e-03  -1.5432000e-02  -1.9051000e-02   1.6587000e-02  -3.2058000e-02  -1.8270000e-03
   6.3042000e-02   2.1837700e-01  -9.4948000e-02  -1.5114000e-02  -3.4910000e-03  -5.5388000e-02   8.6640000e-03  -1.1204400e-01
  -6.9094000e-01  -2.7862000e-02   9.3295000e-02  -2.1021000e-02   5.3780000e-03   4.7480000e-03   1.4168500e-01  -1.3244600e-01
   2.9951000e-01   2.7304000e-02   4.1089000e-02  -2.1850000e-03   1.0963000e-02   2.6545000e-02   2.2079000e-02   4.0366000e-02
  -1.1853820e+00  -3.3165000e-02   1.1571600e-01  -8.4343000e-02  -1.1617000e-01   3.0588000e-02   9.0269000e-02   3.5516000e-02
  -1.1560600e-01   6.1763000e-02  -8.8071000e-02   2.8058000e-02  -7.4348000e-02  -1.3711000e-02   5.2678000e-02  -8.1628000e-02
  -5.4775000e-02  -2.6605700e-01  -1.1617000e-02  -3.4998000e-02   1.3705000e-02   1.2997000e-02  -2.8881000e-02   1.0610000e-03
  -3.6717000e-02   1.0640040e+00  -1.4116200e-01  -4.9677000e-02  -1.4367300e-01   5.5372000e-02  -1.4007100e-01   5.3756000e-02
  -8.2267000e-02   6.1948000e-02  -2.0387000e-02   8.3509000e-02  -9.5101000e-02  -5.5919000e-02   9.1944000e-02  -3.4508000e-02
   1.0387900e-01  -9.6589000e-02   1.9424000e-02  -7.0920000e-03  -2.7002000e-02   8.6900000e-03   1.0865600e-01   1.4994000e-02
   1.4521200e-01  -2.3666900e-01  -3.4708000e-02   4.5750000e-03   8.0856000e-02   9.3000000e-04   1.4639800e-01  -4.4848000e-02
  -1.8394000e-01  -1.7990200e-01  -1.8472000e-02   4.7251000e-02  -3.3741000e-02   6.2823000e-02  -1.7478400e-01  -1.4593000e-02
  -1.2856600e-01   1.2958600e-01  -1.6852000e-02   1.1956000e-02   2.2241000e-02  -1.5802000e-02  -1.3253300e-01  -9.5140000e-03
   5.1093000e-02   2.3805000e-02  -2.9825000e-02  -2.1195000e-02  -4.0235000e-02   1.2000000e-03   5.8359000e-02  -4.0530000e-02
   1.1549000e-02   8.2000000e-05  -4.4570000e-03  -8.0230000e-03   1.9776000e-02   8.3000000e-03  -2.5057000e-02  -5.6820000e-03
  -8.5455000e-02   6.2150000e-03   1.8221000e-02   4.4149000e-02   1.6954000e-02  -4.3050000e-03  -1.5275000e-02   3.2340000e-03
   3.9832530e+00   1.3606100e-01  -1.0783100e-01   4.1589000e-01   1.8238900e-01   7.6364000e-02   2.3383200e-01  -7.7490000e-03
  -2.7854000e-02   1.8590000e-03  -8.6650000e-03   2.7460000e-03   3.0345000e-02   6.6740000e-03  -4.0881000e-02  -1.4288000e-02
   5.0991400e-01   1.1229800e-01  -2.4432400e-01   8.6410000e-03  -1.0235500e-01   2.7226000e-02  -8.2456000e-02   1.4658000e-02
  -3.4013900e-01  -4.7522000e-02  -6.8330000e-03   1.7956000e-02   4.8895000e-02  -6.4730000e-03   4.4553000e-02  -4.8891000e-02
  -9.6576300e-01  -4.3595000e-02  -4.4159000e-02   8.0176000e-02   2.0580000e-02  -5.6000000e-05   6.3350000e-02  -5.7865000e-02
  -8.4342800e-01   8.3122000e-02   6.1736000e-02   1.0422800e-01   1.2231400e-01   3.9954000e-02   1.0223400e-01   1.0022400e-01
  -3.4022700e-01  -7.1880000e-02   6.3790000e-03   4.6720000e-03   3.2089000e-02  -1.4531000e-02   6.2670000e-02  -1.3899000e-02
  -9.2832400e-01   8.7016000e-02  -1.0788700e-01   7.8656000e-02   1.8906000e-02  -2.0869000e-02  -1.5076000e-02  -1.0066900e-01
   7.9533300e-01  -1.3977200e-01  -1.2279900e-01  -3.9771000e-02  -9.0015000e-02  -5.4981000e-02  -1.3310400e-01  -7.8591000e-02
   1.0849000e-02  -1.3339000e-02   1.1365000e-02   1.5746000e-02  -1.0839000e-02   6.9930000e-03   1.6154000e-02  -7.7390000e-03
  -5.9144000e-02  -2.7900000e-02   1.4845000e-02   7.6486000e-02   4.1738000e-02   2.1770000e-03  -2.5460000e-02  -7.9560000e-03
   2.7491700e-01   1.1381100e-01  -1.0399000e-02   1.9905000e-02  -1.0991200e-01  -1.7821000e-02  -8.4341000e-02  -3.5498000e-02
   9.3380000e-03  -1.3938000e-02  -1.0734000e-02  -4.2300000e-04   4.2900000e-03   2.0683000e-02  -2.7200000e-03  -1.4925000e-02
   2.4997000e-02   5.3262000e-02   2.4870000e-03   1.1234000e-02   2.5593000e-02   4.3140000e-03  -4.9526000e-02  -6.2301000e-02
  -1.0484300e-01  -2.7588600e-01   8.6697000e-02   3.5514000e-02  -9.1987000e-02   2.0882000e-02   1.7710000e-03  -1.3950000e-02
   2.1242700e-01   2.0390200e-01   6.8620000e-03  -7.3500000e-04   6.9230000e-03   6.6900000e-04   2.0643900e-01   6.8400000e-03
   2.9992000e-02   9.9184000e-02  -4.8149000e-02   2.4126000e-02  -2.0242000e-02   1.5561000e-02   3.5416000e-02  -6.4527000e-02
  -1.2046800e-01   1.2732400e-01  -2.7657000e-02   7.3040000e-03   1.9945000e-02  -8.7440000e-03  -1.2563800e-01  -2.9872000e-02
   9.8716000e-02   1.0265500e-01  -1.8698000e-02  -5.3870000e-03  -1.5625000e-02  -5.7600000e-03   1.0989300e-01  -1.5116000e-02
   3.4606100e-01  -3.3220700e-01   8.0530000e-03   2.6100000e-03  -1.3455000e-02  -1.4050000e-03   3.3754900e-01   6.0380000e-03
