 &plot nbnd=  48, nks=   529 /
            0.000000  0.000000  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.793  -33.750  -33.750  -16.108  -14.983
  -14.698  -14.495   -8.008   -7.316   -6.277   -5.900   -5.900   -5.675   -5.535   -4.564
   -4.362   -4.191   -3.331   -3.331   -1.958   -1.172   -1.172   -0.412    0.901    0.952
    2.075    2.519    2.519    2.625    2.881    2.951    2.956    3.051    3.218    3.610
    3.676    4.208    4.778    5.104    5.132    6.118    6.187    6.401
            0.000000  0.039365  0.000000
  -65.225  -65.219  -33.942  -33.861  -33.823  -33.794  -33.750  -33.750  -16.104  -14.980
  -14.698  -14.496   -8.002   -7.311   -6.284   -5.912   -5.898   -5.670   -5.533   -4.564
   -4.390   -4.179   -3.363   -3.343   -1.934   -1.167   -1.157   -0.404    0.894    0.946
    2.088    2.455    2.515    2.641    2.914    2.943    2.957    3.099    3.225    3.619
    3.684    4.209    4.783    5.112    5.158    6.125    6.174    6.386
            0.000000  0.078730  0.000000
  -65.225  -65.219  -33.941  -33.861  -33.823  -33.796  -33.753  -33.750  -16.090  -14.972
  -14.699  -14.499   -7.984   -7.296   -6.304   -5.945   -5.891   -5.656   -5.529   -4.565
   -4.469   -4.146   -3.455   -3.379   -1.866   -1.151   -1.117   -0.379    0.875    0.927
    2.127    2.333    2.506    2.674    2.842    2.977    3.073    3.191    3.245    3.649
    3.706    4.214    4.798    5.134    5.232    6.136    6.147    6.351
            0.000000  0.118094  0.000000
  -65.225  -65.219  -33.939  -33.860  -33.823  -33.799  -33.756  -33.751  -16.068  -14.959
  -14.701  -14.503   -7.953   -7.271   -6.334   -5.996   -5.879   -5.634   -5.524   -4.589
   -4.567   -4.094   -3.595   -3.438   -1.762   -1.125   -1.064   -0.335    0.846    0.895
    2.187    2.202    2.492    2.722    2.758    3.009    3.227    3.275    3.312    3.698
    3.745    4.223    4.824    5.170    5.347    6.079    6.183    6.305
            0.000000  0.157459  0.000000
  -65.225  -65.219  -33.937  -33.859  -33.822  -33.803  -33.761  -33.752  -16.036  -14.942
  -14.704  -14.510   -7.910   -7.237   -6.372   -6.059   -5.864   -5.606   -5.522   -4.736
   -4.573   -4.032   -3.769   -3.516   -1.634   -1.091   -1.010   -0.272    0.813    0.850
    2.076    2.257    2.482    2.668    2.784    3.055    3.313    3.387    3.459    3.770
    3.799    4.239    4.861    5.218    5.493    6.014    6.235    6.252
